4,8,12,16,20,24,28,32,33
4,8,12,16,20,24,28,31
4,8,12,16,20,24,28,29,30
4,8,12,16,20,24,28,29,30,31,32,33
4,8,12,16,20,24,27,30
4,8,12,16,20,24,27,30,31,32,33
4,8,12,16,20,24,27,29,32,33
4,8,12,16,20,24,27,29,31
4,8,12,16,20,24,25,26,30
4,8,12,16,20,24,25,26,30,31,32,33
4,8,12,16,20,24,25,26,29,32,33
4,8,12,16,20,24,25,26,29,31
4,8,12,16,20,24,25,26,27,28,32,33
4,8,12,16,20,24,25,26,27,28,31
4,8,12,16,20,24,25,26,27,28,29,30
4,8,12,16,20,24,25,26,27,28,29,30,31,32,33
4,8,12,16,20,23,26,30
4,8,12,16,20,23,26,30,31,32,33
4,8,12,16,20,23,26,29,32,33
4,8,12,16,20,23,26,29,31
4,8,12,16,20,23,26,27,28,32,33
4,8,12,16,20,23,26,27,28,31
4,8,12,16,20,23,26,27,28,29,30
4,8,12,16,20,23,26,27,28,29,30,31,32,33
4,8,12,16,20,23,25,28,32,33
4,8,12,16,20,23,25,28,31
4,8,12,16,20,23,25,28,29,30
4,8,12,16,20,23,25,28,29,30,31,32,33
4,8,12,16,20,23,25,27,30
4,8,12,16,20,23,25,27,30,31,32,33
4,8,12,16,20,23,25,27,29,32,33
4,8,12,16,20,23,25,27,29,31
4,8,12,16,20,21,22,26,30
4,8,12,16,20,21,22,26,30,31,32,33
4,8,12,16,20,21,22,26,29,32,33
4,8,12,16,20,21,22,26,29,31
4,8,12,16,20,21,22,26,27,28,32,33
4,8,12,16,20,21,22,26,27,28,31
4,8,12,16,20,21,22,26,27,28,29,30
4,8,12,16,20,21,22,26,27,28,29,30,31,32,33
4,8,12,16,20,21,22,25,28,32,33
4,8,12,16,20,21,22,25,28,31
4,8,12,16,20,21,22,25,28,29,30
4,8,12,16,20,21,22,25,28,29,30,31,32,33
4,8,12,16,20,21,22,25,27,30
4,8,12,16,20,21,22,25,27,30,31,32,33
4,8,12,16,20,21,22,25,27,29,32,33
4,8,12,16,20,21,22,25,27,29,31
4,8,12,16,20,21,22,23,24,28,32,33
4,8,12,16,20,21,22,23,24,28,31
4,8,12,16,20,21,22,23,24,28,29,30
4,8,12,16,20,21,22,23,24,28,29,30,31,32,33
4,8,12,16,20,21,22,23,24,27,30
4,8,12,16,20,21,22,23,24,27,30,31,32,33
4,8,12,16,20,21,22,23,24,27,29,32,33
4,8,12,16,20,21,22,23,24,27,29,31
4,8,12,16,20,21,22,23,24,25,26,30
4,8,12,16,20,21,22,23,24,25,26,30,31,32,33
4,8,12,16,20,21,22,23,24,25,26,29,32,33
4,8,12,16,20,21,22,23,24,25,26,29,31
4,8,12,16,20,21,22,23,24,25,26,27,28,32,33
4,8,12,16,20,21,22,23,24,25,26,27,28,31
4,8,12,16,20,21,22,23,24,25,26,27,28,29,30
4,8,12,16,20,21,22,23,24,25,26,27,28,29,30,31,32,33
4,8,12,16,19,22,26,30
4,8,12,16,19,22,26,30,31,32,33
4,8,12,16,19,22,26,29,32,33
4,8,12,16,19,22,26,29,31
4,8,12,16,19,22,26,27,28,32,33
4,8,12,16,19,22,26,27,28,31
