3,5,7,9,11,13,15,17
3,5,7,9,11,13,15,18
3,5,7,9,11,13,16
3,5,7,9,11,13,16,17,18
3,5,7,9,11,14,17
3,5,7,9,11,14,18
3,5,7,9,11,14,15,16
3,5,7,9,11,14,15,16,17,18
3,5,7,9,12,15,17
3,5,7,9,12,15,18
3,5,7,9,12,16
3,5,7,9,12,16,17,18
3,5,7,9,12,13,14,17
3,5,7,9,12,13,14,18
3,5,7,9,12,13,14,15,16
3,5,7,9,12,13,14,15,16,17,18
3,5,7,10,13,15,17
3,5,7,10,13,15,18
3,5,7,10,13,16
3,5,7,10,13,16,17,18
3,5,7,10,14,17
3,5,7,10,14,18
3,5,7,10,14,15,16
3,5,7,10,14,15,16,17,18
3,5,7,10,11,12,15,17
3,5,7,10,11,12,15,18
3,5,7,10,11,12,16
3,5,7,10,11,12,16,17,18
3,5,7,10,11,12,13,14,17
3,5,7,10,11,12,13,14,18
3,5,7,10,11,12,13,14,15,16
3,5,7,10,11,12,13,14,15,16,17,18
3,5,8,11,13,15,17
3,5,8,11,13,15,18
3,5,8,11,13,16
3,5,8,11,13,16,17,18
3,5,8,11,14,17
3,5,8,11,14,18
3,5,8,11,14,15,16
3,5,8,11,14,15,16,17,18
3,5,8,12,15,17
3,5,8,12,15,18
3,5,8,12,16
3,5,8,12,16,17,18
3,5,8,12,13,14,17
3,5,8,12,13,14,18
3,5,8,12,13,14,15,16
3,5,8,12,13,14,15,16,17,18
3,5,8,9,10,13,15,17
3,5,8,9,10,13,15,18
3,5,8,9,10,13,16
3,5,8,9,10,13,16,17,18
3,5,8,9,10,14,17
3,5,8,9,10,14,18
3,5,8,9,10,14,15,16
3,5,8,9,10,14,15,16,17,18
3,5,8,9,10,11,12,15,17
3,5,8,9,10,11,12,15,18
3,5,8,9,10,11,12,16
3,5,8,9,10,11,12,16,17,18
3,5,8,9,10,11,12,13,14,17
3,5,8,9,10,11,12,13,14,18
3,5,8,9,10,11,12,13,14,15,16
3,5,8,9,10,11,12,13,14,15,16,17,18
3,6,9,11,13,15,17
3,6,9,11,13,15,18
3,6,9,11,13,16
3,6,9,11,13,16,17,18
3,6,9,11,14,17
3,6,9,11,14,18
3,6,9,11,14,15,16
3,6,9,11,14,15,16,17,18
3,6,9,12,15,17
3,6,9,12,15,18
3,6,9,12,16
3,6,9,12,16,17,18
3,6,9,12,13,14,17
3,6,9,12,13,14,18
3,6,9,12,13,14,15,16
3,6,9,12,13,14,15,16,17,18
3,6,10,13,15,17
3,6,10,13,15,18
3,6,10,13,16
3,6,10,13,16,17,18
3,6,10,14,17
3,6,10,14,18
3,6,10,14,15,16
3,6,10,14,15,16,17,18
3,6,10,11,12,15,17
3,6,10,11,12,15,18
3,6,10,11,12,16
3,6,10,11,12,16,17,18
3,6,10,11,12,13,14,17
3,6,10,11,12,13,14,18
3,6,10,11,12,13,14,15,16
3,6,10,11,12,13,14,15,16,17,18
3,6,7,8,11,13,15,17
3,6,7,8,11,13,15,18
3,6,7,8,11,13,16
3,6,7,8,11,13,16,17,18
3,6,7,8,11,14,17
3,6,7,8,11,14,18
3,6,7,8,11,14,15,16
3,6,7,8,11,14,15,16,17,18
3,6,7,8,12,15,17
3,6,7,8,12,15,18
3,6,7,8,12,16
3,6,7,8,12,16,17,18
3,6,7,8,12,13,14,17
3,6,7,8,12,13,14,18
3,6,7,8,12,13,14,15,16
