4,8,12,16,20,21
4,8,12,16,19
4,8,12,16,17,18
4,8,12,16,17,18,19,20,21
4,8,12,15,18
4,8,12,15,18,19,20,21
4,8,12,15,17,20,21
4,8,12,15,17,19
4,8,12,13,14,18
4,8,12,13,14,18,19,20,21
4,8,12,13,14,17,20,21
4,8,12,13,14,17,19
4,8,12,13,14,15,16,20,21
4,8,12,13,14,15,16,19
4,8,12,13,14,15,16,17,18
4,8,12,13,14,15,16,17,18,19,20,21
4,8,11,14,18
4,8,11,14,18,19,20,21
4,8,11,14,17,20,21
4,8,11,14,17,19
4,8,11,14,15,16,20,21
4,8,11,14,15,16,19
4,8,11,14,15,16,17,18
4,8,11,14,15,16,17,18,19,20,21
4,8,11,13,16,20,21
4,8,11,13,16,19
4,8,11,13,16,17,18
4,8,11,13,16,17,18,19,20,21
4,8,11,13,15,18
4,8,11,13,15,18,19,20,21
4,8,11,13,15,17,20,21
4,8,11,13,15,17,19
4,8,9,10,14,18
4,8,9,10,14,18,19,20,21
4,8,9,10,14,17,20,21
4,8,9,10,14,17,19
4,8,9,10,14,15,16,20,21
4,8,9,10,14,15,16,19
4,8,9,10,14,15,16,17,18
4,8,9,10,14,15,16,17,18,19,20,21
4,8,9,10,13,16,20,21
4,8,9,10,13,16,19
4,8,9,10,13,16,17,18
4,8,9,10,13,16,17,18,19,20,21
4,8,9,10,13,15,18
4,8,9,10,13,15,18,19,20,21
4,8,9,10,13,15,17,20,21
4,8,9,10,13,15,17,19
4,8,9,10,11,12,16,20,21
4,8,9,10,11,12,16,19
4,8,9,10,11,12,16,17,18
4,8,9,10,11,12,16,17,18,19,20,21
4,8,9,10,11,12,15,18
4,8,9,10,11,12,15,18,19,20,21
4,8,9,10,11,12,15,17,20,21
4,8,9,10,11,12,15,17,19
4,8,9,10,11,12,13,14,18
4,8,9,10,11,12,13,14,18,19,20,21
4,8,9,10,11,12,13,14,17,20,21
4,8,9,10,11,12,13,14,17,19
4,8,9,10,11,12,13,14,15,16,20,21
4,8,9,10,11,12,13,14,15,16,19
4,8,9,10,11,12,13,14,15,16,17,18
4,8,9,10,11,12,13,14,15,16,17,18,19,20,21
4,7,10,14,18
4,7,10,14,18,19,20,21
4,7,10,14,17,20,21
4,7,10,14,17,19
4,7,10,14,15,16,20,21
4,7,10,14,15,16,19
4,7,10,14,15,16,17,18
4,7,10,14,15,16,17,18,19,20,21
4,7,10,13,16,20,21
4,7,10,13,16,19
4,7,10,13,16,17,18
4,7,10,13,16,17,18,19,20,21
4,7,10,13,15,18
4,7,10,13,15,18,19,20,21
4,7,10,13,15,17,20,21
4,7,10,13,15,17,19
4,7,10,11,12,16,20,21
4,7,10,11,12,16,19
4,7,10,11,12,16,17,18
4,7,10,11,12,16,17,18,19,20,21
4,7,10,11,12,15,18
4,7,10,11,12,15,18,19,20,21
4,7,10,11,12,15,17,20,21
4,7,10,11,12,15,17,19
4,7,10,11,12,13,14,18
4,7,10,11,12,13,14,18,19,20,21
4,7,10,11,12,13,14,17,20,21
4,7,10,11,12,13,14,17,19
4,7,10,11,12,13,14,15,16,20,21
4,7,10,11,12,13,14,15,16,19
4,7,10,11,12,13,14,15,16,17,18
4,7,10,11,12,13,14,15,16,17,18,19,20,21
4,7,9,12,16,20,21
4,7,9,12,16,19
4,7,9,12,16,17,18
4,7,9,12,16,17,18,19,20,21
4,7,9,12,15,18
4,7,9,12,15,18,19,20,21
4,7,9,12,15,17,20,21
4,7,9,12,15,17,19
4,7,9,12,13,14,18
4,7,9,12,13,14,18,19,20,21
4,7,9,12,13,14,17,20,21
4,7,9,12,13,14,17,19
4,7,9,12,13,14,15,16,20,21
4,7,9,12,13,14,15,16,19
4,7,9,12,13,14,15,16,17,18
4,7,9,12,13,14,15,16,17,18,19,20,21
4,7,9,11,14,18
4,7,9,11,14,18,19,20,21
4,7,9,11,14,17,20,21
4,7,9,11,14,17,19
4,7,9,11,14,15,16,20,21
4,7,9,11,14,15,16,19
4,7,9,11,14,15,16,17,18
4,7,9,11,14,15,16,17,18,19,20,21
4,7,9,11,13,16,20,21
4,7,9,11,13,16,19
4,7,9,11,13,16,17,18
4,7,9,11,13,16,17,18,19,20,21
4,7,9,11,13,15,18
4,7,9,11,13,15,18,19,20,21
4,7,9,11,13,15,17,20,21
4,7,9,11,13,15,17,19
4,5,6,10,14,18
4,5,6,10,14,18,19,20,21
4,5,6,10,14,17,20,21
4,5,6,10,14,17,19
4,5,6,10,14,15,16,20,21
4,5,6,10,14,15,16,19
4,5,6,10,14,15,16,17,18
4,5,6,10,14,15,16,17,18,19,20,21
4,5,6,10,13,16,20,21
4,5,6,10,13,16,19
4,5,6,10,13,16,17,18
4,5,6,10,13,16,17,18,19,20,21
4,5,6,10,13,15,18
4,5,6,10,13,15,18,19,20,21
4,5,6,10,13,15,17,20,21
4,5,6,10,13,15,17,19
4,5,6,10,11,12,16,20,21
4,5,6,10,11,12,16,19
4,5,6,10,11,12,16,17,18
4,5,6,10,11,12,16,17,18,19,20,21
4,5,6,10,11,12,15,18
4,5,6,10,11,12,15,18,19,20,21
4,5,6,10,11,12,15,17,20,21
4,5,6,10,11,12,15,17,19
4,5,6,10,11,12,13,14,18
4,5,6,10,11,12,13,14,18,19,20,21
4,5,6,10,11,12,13,14,17,20,21
4,5,6,10,11,12,13,14,17,19
4,5,6,10,11,12,13,14,15,16,20,21
4,5,6,10,11,12,13,14,15,16,19
4,5,6,10,11,12,13,14,15,16,17,18
4,5,6,10,11,12,13,14,15,16,17,18,19,20,21
4,5,6,9,12,16,20,21
4,5,6,9,12,16,19
4,5,6,9,12,16,17,18
4,5,6,9,12,16,17,18,19,20,21
4,5,6,9,12,15,18
4,5,6,9,12,15,18,19,20,21
4,5,6,9,12,15,17,20,21
4,5,6,9,12,15,17,19
4,5,6,9,12,13,14,18
4,5,6,9,12,13,14,18,19,20,21
4,5,6,9,12,13,14,17,20,21
4,5,6,9,12,13,14,17,19
4,5,6,9,12,13,14,15,16,20,21
4,5,6,9,12,13,14,15,16,19
4,5,6,9,12,13,14,15,16,17,18
4,5,6,9,12,13,14,15,16,17,18,19,20,21
4,5,6,9,11,14,18
4,5,6,9,11,14,18,19,20,21
4,5,6,9,11,14,17,20,21
4,5,6,9,11,14,17,19
4,5,6,9,11,14,15,16,20,21
4,5,6,9,11,14,15,16,19
4,5,6,9,11,14,15,16,17,18
4,5,6,9,11,14,15,16,17,18,19,20,21
4,5,6,9,11,13,16,20,21
4,5,6,9,11,13,16,19
4,5,6,9,11,13,16,17,18
4,5,6,9,11,13,16,17,18,19,20,21
4,5,6,9,11,13,15,18
4,5,6,9,11,13,15,18,19,20,21
4,5,6,9,11,13,15,17,20,21
4,5,6,9,11,13,15,17,19
4,5,6,7,8,12,16,20,21
4,5,6,7,8,12,16,19
4,5,6,7,8,12,16,17,18
4,5,6,7,8,12,16,17,18,19,20,21
4,5,6,7,8,12,15,18
